lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,val/the_metric,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,2319,,,,,,,,,
,2319,0.7043405771255493,0.375,0.7043405771255493,6,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
0.0001,2329,,,,,,,,,
,2329,0.693711519241333,0.5,0.693711519241333,6,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
0.0001,2339,,,,,,,,,
,2339,0.6784879565238953,0.6875,0.6784879565238953,6,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
0.0001,2349,,,,,,,,,
,2349,0.6991693377494812,0.4375,0.6991693377494812,6,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
0.0001,2359,,,,,,,,,
,2359,0.6942294836044312,0.5,0.6942294836044312,6,,,,,
